generation,car_id,start_position_x,start_position_y,end_position_x,end_position_y,is_alive,total_distance,total_time,reward
25,10,904.3310300616384,699.6807291088979,924.792729674905,455.2463671690775,False,5,1,0.8582028195814522
25,11,904.3310300616384,699.6807291088979,923.3308711512913,460.02789094889266,False,5,1,0.8582028195814522
25,12,904.3310300616384,699.6807291088979,924.792729674905,464.80941472870785,False,5,1,0.8582028195814522
25,13,904.3310300616384,699.6807291088979,924.792729674905,469.80941472870785,False,5,1,0.8582028195814522
25,14,904.3310300616384,699.6807291088979,924.792729674905,474.80941472870785,False,5,1,0.8582028195814522
25,15,904.3310300616384,699.6807291088979,923.3308711512913,479.59093850852304,False,5,1,0.8582028195814522
25,16,904.3310300616384,699.6807291088979,924.792729674905,484.3724622883382,False,5,1,0.8582028195814522
25,17,904.3310300616384,699.6807291088979,926.2545881985187,489.1539860681534,False,5,1,0.8582028195814522
25,18,904.3310300616384,699.6807291088979,927.7164467221324,493.9355098479686,False,5,1,0.8582028195814522
25,19,904.3310300616384,699.6807291088979,926.2545881985187,618.7170336277838,False,125,25,0.7862028195814521
25,20,904.3310300616384,699.6807291088979,927.7164467221324,628.498557407599,False,10,2,0.8552028195814521
25,21,904.3310300616384,699.6807291088979,902.8691715380247,685.3361577694524,False,70,14,0.8192028195814521
25,22,904.3310300616384,699.6807291088979,904.3310300616384,690.1176815492676,False,5,1,0.8582028195814522
25,23,904.3310300616384,699.6807291088979,902.8691715380247,694.8992053290827,False,5,1,0.8582028195814522
25,24,904.3310300616384,699.6807291088979,904.3310300616384,699.6807291088979,False,5,1,0.8582028195814522
25,1,904.3310300616384,704.6807291088979,978.7532917096707,149.50607424164716,False,55,11,0.8255097781195114
25,2,904.3310300616384,704.6807291088979,980.2151502332845,154.28759802146234,False,5,1,0.8555097781195113
25,3,904.3310300616384,704.6807291088979,978.7532917096707,159.06912180127753,False,5,1,0.8555097781195113
25,4,904.3310300616384,704.6807291088979,928.407470349178,232.21797087451765,False,95,19,0.8015097781195114
25,5,904.3310300616384,704.6807291088979,977.3553093287409,372.75609061032736,False,150,30,0.7685097781195114
25,6,904.3310300616384,704.6807291088979,924.792729674905,435.6833196094471,False,85,17,0.8075097781195114
25,7,904.3310300616384,704.6807291088979,923.3308711512913,440.4648433892623,False,5,1,0.8555097781195113
25,8,904.3310300616384,704.6807291088979,923.3308711512913,445.4648433892623,False,5,1,0.8555097781195113
25,9,904.3310300616384,704.6807291088979,924.792729674905,450.2463671690775,False,5,1,0.8555097781195113
25,10,904.3310300616384,704.6807291088979,924.792729674905,455.2463671690775,False,5,1,0.8555097781195113
25,11,904.3310300616384,704.6807291088979,923.3308711512913,460.02789094889266,False,5,1,0.8555097781195113
25,12,904.3310300616384,704.6807291088979,924.792729674905,464.80941472870785,False,5,1,0.8555097781195113
25,13,904.3310300616384,704.6807291088979,924.792729674905,469.80941472870785,False,5,1,0.8555097781195113
25,14,904.3310300616384,704.6807291088979,924.792729674905,474.80941472870785,False,5,1,0.8555097781195113
25,15,904.3310300616384,704.6807291088979,923.3308711512913,479.59093850852304,False,5,1,0.8555097781195113
25,16,904.3310300616384,704.6807291088979,924.792729674905,484.3724622883382,False,5,1,0.8555097781195113
25,17,904.3310300616384,704.6807291088979,926.2545881985187,489.1539860681534,False,5,1,0.8555097781195113
25,18,904.3310300616384,704.6807291088979,927.7164467221324,493.9355098479686,False,5,1,0.8555097781195113
25,19,904.3310300616384,704.6807291088979,926.2545881985187,618.7170336277838,False,125,25,0.7835097781195114
25,20,904.3310300616384,704.6807291088979,927.7164467221324,628.498557407599,False,10,2,0.8525097781195115
25,21,904.3310300616384,704.6807291088979,902.8691715380247,685.3361577694524,False,70,14,0.8165097781195114
25,22,904.3310300616384,704.6807291088979,904.3310300616384,690.1176815492676,False,5,1,0.8555097781195113
25,23,904.3310300616384,704.6807291088979,902.8691715380247,694.8992053290827,False,5,1,0.8555097781195113
25,24,904.3310300616384,704.6807291088979,904.3310300616384,699.6807291088979,False,5,1,0.8555097781195113
25,25,904.3310300616384,704.6807291088979,904.3310300616384,704.6807291088979,False,5,1,0.8555097781195113
26,1,904.3310300616384,704.6807291088979,978.7532917096707,149.50607424164716,False,55,11,0.8255097781195114
26,2,904.3310300616384,704.6807291088979,980.2151502332845,154.28759802146234,False,5,1,0.8555097781195113
26,3,904.3310300616384,704.6807291088979,978.7532917096707,159.06912180127753,False,5,1,0.8555097781195113
26,4,904.3310300616384,704.6807291088979,928.407470349178,232.21797087451765,False,95,19,0.8015097781195114
26,5,904.3310300616384,704.6807291088979,977.3553093287409,372.75609061032736,False,150,30,0.7685097781195114
26,6,904.3310300616384,704.6807291088979,924.792729674905,435.6833196094471,False,85,17,0.8075097781195114
26,7,904.3310300616384,704.6807291088979,923.3308711512913,440.4648433892623,False,5,1,0.8555097781195113
26,8,904.3310300616384,704.6807291088979,923.3308711512913,445.4648433892623,False,5,1,0.8555097781195113
26,9,904.3310300616384,704.6807291088979,924.792729674905,450.2463671690775,False,5,1,0.8555097781195113
26,10,904.3310300616384,704.6807291088979,924.792729674905,455.2463671690775,False,5,1,0.8555097781195113
26,11,904.3310300616384,704.6807291088979,923.3308711512913,460.02789094889266,False,5,1,0.8555097781195113
26,12,904.3310300616384,704.6807291088979,924.792729674905,464.80941472870785,False,5,1,0.8555097781195113
26,13,904.3310300616384,704.6807291088979,924.792729674905,469.80941472870785,False,5,1,0.8555097781195113
26,14,904.3310300616384,704.6807291088979,924.792729674905,474.80941472870785,False,5,1,0.8555097781195113
26,15,904.3310300616384,704.6807291088979,923.3308711512913,479.59093850852304,False,5,1,0.8555097781195113
26,16,904.3310300616384,704.6807291088979,924.792729674905,484.3724622883382,False,5,1,0.8555097781195113
26,17,904.3310300616384,704.6807291088979,926.2545881985187,489.1539860681534,False,5,1,0.8555097781195113
26,18,904.3310300616384,704.6807291088979,927.7164467221324,493.9355098479686,False,5,1,0.8555097781195113
26,19,904.3310300616384,704.6807291088979,926.2545881985187,618.7170336277838,False,125,25,0.7835097781195114
26,20,904.3310300616384,704.6807291088979,927.7164467221324,628.498557407599,False,10,2,0.8525097781195115
26,21,904.3310300616384,704.6807291088979,902.8691715380247,685.3361577694524,False,70,14,0.8165097781195114
26,22,904.3310300616384,704.6807291088979,904.3310300616384,690.1176815492676,False,5,1,0.8555097781195113
26,23,904.3310300616384,704.6807291088979,902.8691715380247,694.8992053290827,False,5,1,0.8555097781195113
26,24,904.3310300616384,704.6807291088979,904.3310300616384,699.6807291088979,False,5,1,0.8555097781195113
26,25,904.3310300616384,704.6807291088979,904.3310300616384,704.6807291088979,False,5,1,0.8555097781195113
26,1,904.3310300616384,709.6807291088979,978.7532917096707,149.50607424164716,False,55,11,0.82281254498511
26,2,904.3310300616384,709.6807291088979,980.2151502332845,154.28759802146234,False,5,1,0.85281254498511
26,3,904.3310300616384,709.6807291088979,978.7532917096707,159.06912180127753,False,5,1,0.85281254498511
26,4,904.3310300616384,709.6807291088979,928.407470349178,232.21797087451765,False,95,19,0.79881254498511
26,5,904.3310300616384,709.6807291088979,977.3553093287409,372.75609061032736,False,150,30,0.76581254498511
26,6,904.3310300616384,709.6807291088979,924.792729674905,435.6833196094471,False,85,17,0.80481254498511
26,7,904.3310300616384,709.6807291088979,923.3308711512913,440.4648433892623,False,5,1,0.85281254498511
26,8,904.3310300616384,709.6807291088979,923.3308711512913,445.4648433892623,False,5,1,0.85281254498511
26,9,904.3310300616384,709.6807291088979,924.792729674905,450.2463671690775,False,5,1,0.85281254498511
26,10,904.3310300616384,709.6807291088979,924.792729674905,455.2463671690775,False,5,1,0.85281254498511
26,11,904.3310300616384,709.6807291088979,923.3308711512913,460.02789094889266,False,5,1,0.85281254498511
26,12,904.3310300616384,709.6807291088979,924.792729674905,464.80941472870785,False,5,1,0.85281254498511
26,13,904.3310300616384,709.6807291088979,924.792729674905,469.80941472870785,False,5,1,0.85281254498511
26,14,904.3310300616384,709.6807291088979,924.792729674905,474.80941472870785,False,5,1,0.85281254498511
26,15,904.3310300616384,709.6807291088979,923.3308711512913,479.59093850852304,False,5,1,0.85281254498511
26,16,904.3310300616384,709.6807291088979,924.792729674905,484.3724622883382,False,5,1,0.85281254498511
26,17,904.3310300616384,709.6807291088979,926.2545881985187,489.1539860681534,False,5,1,0.85281254498511
26,18,904.3310300616384,709.6807291088979,927.7164467221324,493.9355098479686,False,5,1,0.85281254498511
26,19,904.3310300616384,709.6807291088979,926.2545881985187,618.7170336277838,False,125,25,0.78081254498511
26,20,904.3310300616384,709.6807291088979,927.7164467221324,628.498557407599,False,10,2,0.8498125449851099
26,21,904.3310300616384,709.6807291088979,902.8691715380247,685.3361577694524,False,70,14,0.81381254498511
26,22,904.3310300616384,709.6807291088979,904.3310300616384,690.1176815492676,False,5,1,0.85281254498511
26,23,904.3310300616384,709.6807291088979,902.8691715380247,694.8992053290827,False,5,1,0.85281254498511
26,24,904.3310300616384,709.6807291088979,904.3310300616384,699.6807291088979,False,5,1,0.85281254498511
26,25,904.3310300616384,709.6807291088979,904.3310300616384,704.6807291088979,False,5,1,0.85281254498511
26,26,904.3310300616384,709.6807291088979,904.3310300616384,709.6807291088979,False,5,1,0.85281254498511
27,1,904.3310300616384,709.6807291088979,978.7532917096707,149.50607424164716,False,55,11,0.82281254498511
27,2,904.3310300616384,709.6807291088979,980.2151502332845,154.28759802146234,False,5,1,0.85281254498511
27,3,904.3310300616384,709.6807291088979,978.7532917096707,159.06912180127753,False,5,1,0.85281254498511
27,4,904.3310300616384,709.6807291088979,928.407470349178,232.21797087451765,False,95,19,0.79881254498511
27,5,904.3310300616384,709.6807291088979,977.3553093287409,372.75609061032736,False,150,30,0.76581254498511
27,6,904.3310300616384,709.6807291088979,924.792729674905,435.6833196094471,False,85,17,0.80481254498511
27,7,904.3310300616384,709.6807291088979,923.3308711512913,440.4648433892623,False,5,1,0.85281254498511
27,8,904.3310300616384,709.6807291088979,923.3308711512913,445.4648433892623,False,5,1,0.85281254498511
27,9,904.3310300616384,709.6807291088979,924.792729674905,450.2463671690775,False,5,1,0.85281254498511
27,10,904.3310300616384,709.6807291088979,924.792729674905,455.2463671690775,False,5,1,0.85281254498511
27,11,904.3310300616384,709.6807291088979,923.3308711512913,460.02789094889266,False,5,1,0.85281254498511
27,12,904.3310300616384,709.6807291088979,924.792729674905,464.80941472870785,False,5,1,0.85281254498511
